Elapsed time,HTTP Request
19:31:10.0,583.5
19:31:20.0,739.53125
19:31:30.0,728.2131147540982
19:31:40.0,754.3125
19:31:50.0,739.325
19:32:00.0,750.8289473684212
19:32:10.0,774.9268292682926
