timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime
1374967791193,16,HTTP Request,200,OK,ThreadGroup 1-1,text,true,31031,1,1,http://adsate:9002/solr/select?q=copyright%3A%28geophysical+AND+geophysical%29&xid=jmeter,14,1,0,0
1374967791294,14,HTTP Request,200,OK,ThreadGroup 1-1,text,true,58113,1,1,http://adsate:9002/solr/select?q=copyright%3A%282011+AND+2011%29&xid=jmeter,11,1,0,0
1374967791419,18,HTTP Request,200,OK,ThreadGroup 1-1,text,true,314466,1,1,http://adsate:9002/solr/select?q=copyright%3A%28institute+AND+by%29&xid=jmeter,5,1,0,0
1374967791544,14,HTTP Request,200,OK,ThreadGroup 1-1,text,true,159721,1,1,http://adsate:9002/solr/select?q=copyright%3A%28institute+AND+2011%29&xid=jmeter,8,1,0,0
1374967791677,25,HTTP Request,200,OK,ThreadGroup 1-1,text,true,470632,1,1,http://adsate:9002/solr/select?q=copyright%3A%28physics+AND+springerverlag%29&xid=jmeter,8,1,0,0
1374967791793,22,HTTP Request,200,OK,ThreadGroup 1-1,text,true,233427,1,1,http://adsate:9002/solr/select?q=copyright%3A%28springer-verlag+AND+american%29&xid=jmeter,13,1,0,0
1374967791860,66,HTTP Request,200,OK,ThreadGroup 1-1,text,true,180448,1,1,http://adsate:9002/solr/select?q=copyright%3A%28springer+AND+springer-verlag%29&xid=jmeter,60,1,0,0
1374967791962,24,HTTP Request,200,OK,ThreadGroup 1-1,text,true,387649,1,1,http://adsate:9002/solr/select?q=copyright%3A%28union+AND+by%29&xid=jmeter,12,1,0,0
1374967792033,15,HTTP Request,200,OK,ThreadGroup 1-1,text,true,55730,1,1,http://adsate:9002/solr/select?q=copyright%3A%28institute+AND+physics%29&xid=jmeter,14,1,0,0
1374967792070,12,HTTP Request,200,OK,ThreadGroup 1-1,text,true,58109,1,1,http://adsate:9002/solr/select?q=copyright%3A%28c+AND+2011%29&xid=jmeter,11,1,0,0
1374967792098,17,HTTP Request,200,OK,ThreadGroup 1-1,text,true,190184,1,1,http://adsate:9002/solr/select?q=copyright%3A%282012+AND+c%29&xid=jmeter,11,1,0,0
1374967792135,9,HTTP Request,200,OK,ThreadGroup 1-1,text,true,40518,1,1,http://adsate:9002/solr/select?q=copyright%3A%28physics+AND+2012%29&xid=jmeter,8,1,0,0
1374967792160,8,HTTP Request,200,OK,ThreadGroup 1-1,text,true,40518,1,1,http://adsate:9002/solr/select?q=copyright%3A%28physics+AND+2012%29&xid=jmeter,7,1,0,0
1374967792193,10,HTTP Request,200,OK,ThreadGroup 1-1,text,true,147840,1,1,http://adsate:9002/solr/select?q=copyright%3A%28copyright+AND+of%29&xid=jmeter,6,1,0,0
1374967792227,27,HTTP Request,200,OK,ThreadGroup 1-1,text,true,384792,1,1,http://adsate:9002/solr/select?q=copyright%3A%28verlag+AND+springer%29&xid=jmeter,15,1,0,0
1374967792276,27,HTTP Request,200,OK,ThreadGroup 1-1,text,true,618057,1,1,http://adsate:9002/solr/select?q=copyright%3A%28geophysical+AND+2012%29&xid=jmeter,7,1,0,0
1374967792332,15,HTTP Request,200,OK,ThreadGroup 1-1,text,true,31028,1,1,http://adsate:9002/solr/select?q=copyright%3A%28american+AND+geophysical%29&xid=jmeter,15,1,0,0
1374967792358,14,HTTP Request,200,OK,ThreadGroup 1-1,text,true,262015,1,1,http://adsate:9002/solr/select?q=copyright%3A%28springerverlag+AND+the%29&xid=jmeter,7,1,0,0
1374967792391,7,HTTP Request,200,OK,ThreadGroup 1-1,text,true,440,1,1,http://adsate:9002/solr/select?q=copyright%3A%28springerverlag+AND+american%29&xid=jmeter,7,1,0,0
1374967792410,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,421,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28aps+AND+aj%29&xid=jmeter,4,1,0,0
1374967792437,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,425,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28phrve+AND+asaj%29&xid=jmeter,4,1,0,0
1374967792450,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,426,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28apj+AND+a%26a%29&xid=jmeter,4,1,0,0
1374967792476,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,423,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28jajap+AND+an%29&xid=jmeter,3,1,0,0
1374967792488,7,HTTP Request,200,OK,ThreadGroup 1-1,text,true,426,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28arxiv+AND+agufm%29&xid=jmeter,7,1,0,0
1374967792515,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,424,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28jgr+AND+nyasa%29&xid=jmeter,4,1,0,0
1374967792531,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,421,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28apj+AND+nw%29&xid=jmeter,3,1,0,0
1374967792546,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,424,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28arxiv+AND+cpl%29&xid=jmeter,3,1,0,0
1374967792557,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,425,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28phrvd+AND+baas%29&xid=jmeter,3,1,0,0
1374967792568,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,423,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28baas+AND+apj%29&xid=jmeter,4,1,0,0
1374967792581,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,426,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28jmats+AND+eguga%29&xid=jmeter,4,1,0,0
1374967792604,2,HTTP Request,200,OK,ThreadGroup 1-1,text,true,425,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28agufm+AND+phlb%29&xid=jmeter,2,1,0,0
1374967792618,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,424,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28spie+AND+lanb%29&xid=jmeter,4,1,0,0
1374967792638,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,426,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28jchph+AND+agufm%29&xid=jmeter,4,1,0,0
1374967792654,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,423,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28aj+AND+georl%29&xid=jmeter,3,1,0,0
1374967792675,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,424,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28jpcm+AND+math%29&xid=jmeter,3,1,0,0
1374967792693,6,HTTP Request,200,OK,ThreadGroup 1-1,text,true,426,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28phrve+AND+nyasa%29&xid=jmeter,6,1,0,0
1374967792719,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,423,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28aspc+AND+aps%29&xid=jmeter,3,1,0,0
1374967792736,2,HTTP Request,200,OK,ThreadGroup 1-1,text,true,422,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28aj+AND+lanb%29&xid=jmeter,2,1,0,0
1374967792746,11,HTTP Request,200,OK,ThreadGroup 1-1,text,true,425,1,1,http://adsate:9002/solr/select?q=bibstem%3A%28baas+AND+ploso%29&xid=jmeter,11,1,0,0
1374967792766,24,HTTP Request,200,OK,ThreadGroup 1-1,text,true,703957,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28shi+AND+gupta%29&xid=jmeter,5,1,0,0
1374967793071,14,HTTP Request,200,OK,ThreadGroup 1-1,text,true,258612,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28liu+AND+yamamoto%29&xid=jmeter,7,1,0,0
1374967793124,7,HTTP Request,200,OK,ThreadGroup 1-1,text,true,34882,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28xu+AND+thompson%29&xid=jmeter,6,1,0,0
1374967793154,7,HTTP Request,200,OK,ThreadGroup 1-1,text,true,48594,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28han+AND+yu%29&xid=jmeter,6,1,0,0
1374967793186,14,HTTP Request,200,OK,ThreadGroup 1-1,text,true,83047,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28lu+AND+young%29&xid=jmeter,13,1,0,0
1374967793228,10,HTTP Request,200,OK,ThreadGroup 1-1,text,true,43253,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28lin+AND+sato%29&xid=jmeter,9,1,0,0
1374967793254,15,HTTP Request,200,OK,ThreadGroup 1-1,text,true,365803,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28xu+AND+meyer%29&xid=jmeter,6,1,0,0
1374967793298,11,HTTP Request,200,OK,ThreadGroup 1-1,text,true,205593,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28brown+AND+kobayashi%29&xid=jmeter,6,1,0,0
1374967793327,8,HTTP Request,200,OK,ThreadGroup 1-1,text,true,71708,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28brown+AND+watanabe%29&xid=jmeter,6,1,0,0
1374967793348,6,HTTP Request,200,OK,ThreadGroup 1-1,text,true,32227,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28johnson+AND+choi%29&xid=jmeter,6,1,0,0
1374967793363,9,HTTP Request,200,OK,ThreadGroup 1-1,text,true,62755,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28ma+AND+li%29&xid=jmeter,8,1,0,0
1374967793385,8,HTTP Request,200,OK,ThreadGroup 1-1,text,true,80860,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28suzuki+AND+gao%29&xid=jmeter,6,1,0,0
1374967793407,9,HTTP Request,200,OK,ThreadGroup 1-1,text,true,87015,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28miller+AND+park%29&xid=jmeter,6,1,0,0
1374967793433,19,HTTP Request,200,OK,ThreadGroup 1-1,text,true,322972,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28sato+AND+taylor%29&xid=jmeter,7,1,0,0
1374967793472,8,HTTP Request,200,OK,ThreadGroup 1-1,text,true,62278,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28van+AND+choi%29&xid=jmeter,6,1,0,0
1374967793493,9,HTTP Request,200,OK,ThreadGroup 1-1,text,true,88644,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28kim+AND+takahashi%29&xid=jmeter,7,1,0,0
1374967793522,10,HTTP Request,200,OK,ThreadGroup 1-1,text,true,114036,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28watanabe+AND+van%29&xid=jmeter,8,1,0,0
1374967793545,6,HTTP Request,200,OK,ThreadGroup 1-1,text,true,41955,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28lu+AND+han%29&xid=jmeter,6,1,0,0
1374967793560,6,HTTP Request,200,OK,ThreadGroup 1-1,text,true,53533,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28yan+AND+cheng%29&xid=jmeter,5,1,0,0
1374967793583,8,HTTP Request,200,OK,ThreadGroup 1-1,text,true,90276,1,1,http://adsate:9002/solr/select?q=author_surname%3A%28yamamoto+AND+williams%29&xid=jmeter,6,1,0,0
1374967793604,43,HTTP Request,200,OK,ThreadGroup 1-1,text,true,32659,1,1,http://adsate:9002/solr/select?q=aff%3A%28de+AND+de%29&xid=jmeter,43,1,0,0
1374967793659,47,HTTP Request,200,OK,ThreadGroup 1-1,text,true,40599,1,1,http://adsate:9002/solr/select?q=aff%3A%28laboratory+AND+research%29&xid=jmeter,47,1,0,0
1374967793719,40,HTTP Request,200,OK,ThreadGroup 1-1,text,true,122248,1,1,http://adsate:9002/solr/select?q=aff%3A%28engineering+AND+science%29&xid=jmeter,37,1,0,0
1374967793772,27,HTTP Request,200,OK,ThreadGroup 1-1,text,true,140560,1,1,http://adsate:9002/solr/select?q=aff%3A%28state+AND+1%29&xid=jmeter,24,1,0,0
1374967793811,33,HTTP Request,200,OK,ThreadGroup 1-1,text,true,25481,1,1,http://adsate:9002/solr/select?q=aff%3A%28school+AND+school%29&xid=jmeter,33,1,0,0
1374967793856,23,HTTP Request,200,OK,ThreadGroup 1-1,text,true,85310,1,1,http://adsate:9002/solr/select?q=aff%3A%28institut+AND+japan%29&xid=jmeter,22,1,0,0
1374967793892,33,HTTP Request,200,OK,ThreadGroup 1-1,text,true,43807,1,1,http://adsate:9002/solr/select?q=aff%3A%28germany+AND+research%29&xid=jmeter,32,1,0,0
1374967793936,29,HTTP Request,200,OK,ThreadGroup 1-1,text,true,40394,1,1,http://adsate:9002/solr/select?q=aff%3A%28university+AND+univ%29&xid=jmeter,28,1,0,0
1374967793974,31,HTTP Request,200,OK,ThreadGroup 1-1,text,true,35971,1,1,http://adsate:9002/solr/select?q=aff%3A%28of+AND+univ%29&xid=jmeter,31,1,0,0
1374967794017,33,HTTP Request,200,OK,ThreadGroup 1-1,text,true,68589,1,1,http://adsate:9002/solr/select?q=aff%3A%28japan+AND+research%29&xid=jmeter,31,1,0,0
1374967794063,44,HTTP Request,200,OK,ThreadGroup 1-1,text,true,179070,1,1,http://adsate:9002/solr/select?q=aff%3A%28center+AND+for%29&xid=jmeter,40,1,0,0
1374967794121,29,HTTP Request,200,OK,ThreadGroup 1-1,text,true,219042,1,1,http://adsate:9002/solr/select?q=aff%3A%28california+AND+sciences%29&xid=jmeter,25,1,0,0
1374967794168,30,HTTP Request,200,OK,ThreadGroup 1-1,text,true,219042,1,1,http://adsate:9002/solr/select?q=aff%3A%28california+AND+sciences%29&xid=jmeter,25,1,0,0
1374967794214,27,HTTP Request,200,OK,ThreadGroup 1-1,text,true,36647,1,1,http://adsate:9002/solr/select?q=aff%3A%28center+AND+japan%29&xid=jmeter,26,1,0,0
1374967794254,30,HTTP Request,200,OK,ThreadGroup 1-1,text,true,35722,1,1,http://adsate:9002/solr/select?q=aff%3A%28japan+AND+science%29&xid=jmeter,30,1,0,0
1374967794296,37,HTTP Request,200,OK,ThreadGroup 1-1,text,true,119108,1,1,http://adsate:9002/solr/select?q=aff%3A%28de+AND+for%29&xid=jmeter,35,1,0,0
1374967794347,13,HTTP Request,200,OK,ThreadGroup 1-1,text,true,398116,1,1,http://adsate:9002/solr/select?q=reader%3A%28X3b04b4a94+AND+Xb38b3adbc%29&xid=jmeter,5,1,0,0
1374967794380,36,HTTP Request,200,OK,ThreadGroup 1-1,text,true,1127050,1,1,http://adsate:9002/solr/select?q=reader%3A%28Xe8eae89fd+AND+X09fb1a6a9%29&xid=jmeter,6,1,0,0
1374967794501,5,HTTP Request,200,OK,ThreadGroup 1-1,text,true,63342,1,1,http://adsate:9002/solr/select?q=reader%3A%28X33b750763+AND+X15e83fb64%29&xid=jmeter,4,1,0,0
1374967794517,6,HTTP Request,200,OK,ThreadGroup 1-1,text,true,48982,1,1,http://adsate:9002/solr/select?q=reader%3A%28X29a2242d4+AND+X8c46ffcb9%29&xid=jmeter,4,1,0,0
1374967794540,10,HTTP Request,200,OK,ThreadGroup 1-1,text,true,252539,1,1,http://adsate:9002/solr/select?q=reader%3A%28X090952d9d+AND+X126c4f1eb%29&xid=jmeter,5,1,0,0
1374967794566,29,HTTP Request,200,OK,ThreadGroup 1-1,text,true,843919,1,1,http://adsate:9002/solr/select?q=reader%3A%28Xe2b2add7b+AND+Xd46a71cd4%29&xid=jmeter,12,1,0,0
1374967794723,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,1,1,http://adsate:9002/solr/select?q=reader%3A%28Xe5c96fe67+AND+X397fbef81%29&xid=jmeter,3,1,0,0
1374967794734,16,HTTP Request,200,OK,ThreadGroup 1-1,text,true,225375,1,1,http://adsate:9002/solr/select?q=reader%3A%28Xf6bd1510b+AND+Xe302a8671%29&xid=jmeter,8,1,0,0
1374967794768,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,1,1,http://adsate:9002/solr/select?q=reader%3A%28X6907adb80+AND+X8a0a75d5e%29&xid=jmeter,3,1,0,0
1374967794778,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,1,1,http://adsate:9002/solr/select?q=reader%3A%284b23c3f802+AND+517a863b3f%29&xid=jmeter,4,1,0,0
1374967794788,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,1,1,http://adsate:9002/solr/select?q=reader%3A%28515d4fdd79+AND+4f40bc1705%29&xid=jmeter,3,1,0,0
1374967794798,25,HTTP Request,200,OK,ThreadGroup 1-1,text,true,580727,1,1,http://adsate:9002/solr/select?q=reader%3A%28X13c6a9d19+AND+X325e577be%29&xid=jmeter,7,1,0,0
1374967794851,7,HTTP Request,200,OK,ThreadGroup 1-1,text,true,109425,2,2,http://adsate:9002/solr/select?q=reader%3A%28Xf47bbd278+AND+Xbc07949f0%29&xid=jmeter,4,1,0,0
1374967794872,3,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,2,2,http://adsate:9002/solr/select?q=reader%3A%284a9033262f+AND+X76f6c1b3a%29&xid=jmeter,3,1,0,0
1374967794881,4,HTTP Request,200,OK,ThreadGroup 1-1,text,true,435,2,2,http://adsate:9002/solr/select?q=reader%3A%2849413d447c+AND+Xc51405b92%29&xid=jmeter,4,1,0,0
1374967794854,29,HTTP Request,200,OK,ThreadGroup 1-2,text,true,439107,2,2,http://adsate:9002/solr/select?q=reader%3A%28X357c93f1e+AND+X19f81ca05%29&xid=jmeter,6,1,0,0
1374967794918,9,HTTP Request,200,OK,ThreadGroup 1-2,text,true,164015,2,2,http://adsate:9002/solr/select?q=reader%3A%28Xa7158c52b+AND+X929110a20%29&xid=jmeter,4,1,0,0
1374967794892,21,HTTP Request,200,OK,ThreadGroup 1-1,text,true,593865,2,2,http://adsate:9002/solr/select?q=reader%3A%28X8816af6eb+AND+X3a0ed2081%29&xid=jmeter,4,1,0,0
1374967794941,3,HTTP Request,200,OK,ThreadGroup 1-2,text,true,24591,2,2,http://adsate:9002/solr/select?q=reader%3A%28Xe7c12d50a+AND+Xaaf4a4ccf%29&xid=jmeter,3,1,0,0
