Elapsed time,HTTP Request
19:29:40.0,75.0
19:29:50.0,10.72953736654804
19:30:00.0,11.326747720364747
19:30:10.0,13.161028416779427
19:30:20.0,14.63769035532995
19:30:30.0,15.218649517684904
19:30:40.0,14.912066752246465
