Elapsed time,HTTP Request
19:22:50.0,628.8888888888889
19:23:00.0,738.578947368421
19:23:10.0,749.8524590163935
19:23:20.0,738.6500000000001
19:23:30.0,733.3670886075948
19:23:40.0,755.475
19:23:50.0,769.5806451612904
