timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime
1374967593910,22,HTTP Request,200,ThreadGroup 1-2,text,true,80907,4,4,http://adsate:9002/solr/select?q=pub%3A%28abstracts+AND+conference%29&xid=jmeter,21,1,0,0
1374967593920,23,HTTP Request,200,ThreadGroup 1-4,text,true,21939,4,4,http://adsate:9002/solr/select?q=pub%3A%28applied+AND+letters%29&xid=jmeter,23,1,0,0
1374967593916,27,HTTP Request,200,ThreadGroup 1-3,text,true,16595,4,4,http://adsate:9002/solr/select?q=pub%3A%28series+AND+instrumentation%29&xid=jmeter,27,1,0,0
1374967593922,24,HTTP Request,200,ThreadGroup 1-1,text,true,179881,4,4,http://adsate:9002/solr/select?q=pub%3A%28b+AND+a%29&xid=jmeter,17,1,0,0
1374967593958,4,HTTP Request,200,ThreadGroup 1-1,text,true,435,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28kim%2Cj+AND+li%2Cq%29&xid=jmeter,4,1,0,0
1374967593966,4,HTTP Request,200,ThreadGroup 1-1,text,true,443,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28williams%2Cr+AND+smith%2Cp%29&xid=jmeter,4,1,0,0
1374967593954,20,HTTP Request,200,ThreadGroup 1-3,text,true,35481,4,4,http://adsate:9002/solr/select?q=pub%3A%28society+AND+applied%29&xid=jmeter,19,1,0,0
1374967593942,27,HTTP Request,200,ThreadGroup 1-2,text,true,139530,4,4,http://adsate:9002/solr/select?q=pub%3A%28letters+AND+physical%29&xid=jmeter,26,1,0,0
1374967593976,4,HTTP Request,200,ThreadGroup 1-1,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28smith%2Cd+AND+lee%2Cd%29&xid=jmeter,4,1,0,0
1374967593951,34,HTTP Request,200,ThreadGroup 1-4,text,true,40828,4,4,http://adsate:9002/solr/select?q=pub%3A%28physics+AND+the%29&xid=jmeter,33,1,0,0
1374967593991,4,HTTP Request,200,ThreadGroup 1-1,text,true,441,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28phillips%2Cj+AND+liu%2Cx%29&xid=jmeter,4,1,0,0
1374967593983,4,HTTP Request,200,ThreadGroup 1-3,text,true,439,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28wilson%2Cr+AND+kim%2Cc%29&xid=jmeter,4,1,0,0
1374967593990,4,HTTP Request,200,ThreadGroup 1-2,text,true,441,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28davis%2Cj+AND+miller%2Cr%29&xid=jmeter,4,1,0,0
1374967593995,3,HTTP Request,200,ThreadGroup 1-4,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28wang%2Cz+AND+choi%2Cj%29&xid=jmeter,3,1,0,0
1374967594003,4,HTTP Request,200,ThreadGroup 1-3,text,true,435,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28guo%2Cy+AND+ma%2Cy%29&xid=jmeter,4,1,0,0
1374967594008,2,HTTP Request,200,ThreadGroup 1-1,text,true,442,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28wichterle%2Ci+AND+lee%2Cs%29&xid=jmeter,2,1,0,0
1374967594008,5,HTTP Request,200,ThreadGroup 1-2,text,true,439,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28liu%2Cs+AND+miller%2Cr%29&xid=jmeter,5,1,0,0
1374967594009,3,HTTP Request,200,ThreadGroup 1-4,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28yang%2Cw+AND+wang%2Cg%29&xid=jmeter,3,1,0,0
1374967594013,3,HTTP Request,200,ThreadGroup 1-3,text,true,437,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28yang%2Cs+AND+kim%2Cd%29&xid=jmeter,3,1,0,0
1374967594023,3,HTTP Request,200,ThreadGroup 1-4,text,true,437,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28liu%2Cl+AND+choi%2Cs%29&xid=jmeter,3,1,0,0
1374967594019,4,HTTP Request,200,ThreadGroup 1-2,text,true,436,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28li%2Ch+AND+yang%2Cj%29&xid=jmeter,4,1,0,0
1374967594019,4,HTTP Request,200,ThreadGroup 1-1,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28yang%2Ch+AND+chen%2Cp%29&xid=jmeter,4,1,0,0
1374967594031,3,HTTP Request,200,ThreadGroup 1-3,text,true,440,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28kim%2Cc+AND+marsden%2Cb%29&xid=jmeter,3,1,0,0
1374967594033,3,HTTP Request,200,ThreadGroup 1-2,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28sun%2Cy+AND+smith%2Cj%29&xid=jmeter,3,1,0,0
1374967594035,4,HTTP Request,200,ThreadGroup 1-1,text,true,435,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28wu%2Cz+AND+zhu%2Cy%29&xid=jmeter,4,1,0,0
1374967594041,3,HTTP Request,200,ThreadGroup 1-2,text,true,451,4,4,http://adsate:9002/solr/select?q=identifier%3A%281202.5902+AND+1971a%26a....11..418f%29&xid=jmeter,3,1,0,0
1374967594032,4,HTTP Request,200,ThreadGroup 1-4,text,true,438,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28lee%2Cs+AND+kumar%2Cs%29&xid=jmeter,4,1,0,0
1374967594039,2,HTTP Request,200,ThreadGroup 1-3,text,true,439,4,4,http://adsate:9002/solr/select?q=first_author_norm%3A%28lee%2Cd+AND+suzuki%2Cm%29&xid=jmeter,2,1,0,0
1374967594050,2,HTTP Request,200,ThreadGroup 1-2,text,true,451,4,4,http://adsate:9002/solr/select?q=identifier%3A%281208.5110+AND+1969a%26a.....3..468v%29&xid=jmeter,2,1,0,0
1374967594045,2,HTTP Request,200,ThreadGroup 1-1,text,true,461,4,4,http://adsate:9002/solr/select?q=identifier%3A%281979georl...6..213j+AND+1970a%26a.....5..165k%29&xid=jmeter,2,1,0,0
1374967594052,3,HTTP Request,200,ThreadGroup 1-3,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281966jrasc..60..132f+AND+1978georl...5..675n%29&xid=jmeter,3,1,0,0
1374967594052,2,HTTP Request,200,ThreadGroup 1-4,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281978georl...5...41r+AND+1967mnras.137..393b%29&xid=jmeter,2,1,0,0
1374967594058,3,HTTP Request,200,ThreadGroup 1-2,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281977georl...4..449h+AND+1979jgr....84.5423p%29&xid=jmeter,3,1,0,0
1374967594059,3,HTTP Request,200,ThreadGroup 1-1,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281979georl...6..675t+AND+1982georl...9..195d%29&xid=jmeter,3,1,0,0
1374967594064,3,HTTP Request,200,ThreadGroup 1-3,text,true,447,4,4,http://adsate:9002/solr/select?q=identifier%3A%281204.4327+AND+1968mnras.141..145c%29&xid=jmeter,3,1,0,0
1374967594068,3,HTTP Request,200,ThreadGroup 1-2,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281971aj.....76..751k+AND+1995rvgeo..33..385p%29&xid=jmeter,3,1,0,0
1374967594071,2,HTTP Request,200,ThreadGroup 1-1,text,true,447,4,4,http://adsate:9002/solr/select?q=identifier%3A%281207.5432+AND+1978phla...68...42p%29&xid=jmeter,2,1,0,0
1374967594065,3,HTTP Request,200,ThreadGroup 1-4,text,true,461,4,4,http://adsate:9002/solr/select?q=identifier%3A%281970a%26a.....4..115f+AND+1954mnras.114..569o%29&xid=jmeter,3,1,0,0
1374967594083,3,HTTP Request,200,ThreadGroup 1-4,text,true,461,4,4,http://adsate:9002/solr/select?q=identifier%3A%281970a%26a.....9..350b+AND+1978aj.....83.1549k%29&xid=jmeter,3,1,0,0
1374967594081,3,HTTP Request,200,ThreadGroup 1-2,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281971apj...166..221h+AND+1973apj...181...31d%29&xid=jmeter,3,1,0,0
1374967594073,4,HTTP Request,200,ThreadGroup 1-3,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281978jgr....83.4743k+AND+1978apj...224..724r%29&xid=jmeter,4,1,0,0
1374967594082,2,HTTP Request,200,ThreadGroup 1-1,text,true,461,4,4,http://adsate:9002/solr/select?q=identifier%3A%281979apj...231..557b+AND+1979a%26a....73l..17g%29&xid=jmeter,2,1,0,0
1374967594092,3,HTTP Request,200,ThreadGroup 1-4,text,true,447,4,4,http://adsate:9002/solr/select?q=identifier%3A%281961jgr....66.1983v+AND+1205.4914%29&xid=jmeter,3,1,0,0
1374967594094,2,HTTP Request,200,ThreadGroup 1-2,text,true,461,4,4,http://adsate:9002/solr/select?q=identifier%3A%281972a%26as....5..313d+AND+1961jgr....66..521b%29&xid=jmeter,2,1,0,0
1374967594095,2,HTTP Request,200,ThreadGroup 1-1,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281979aj.....84..683l+AND+1995rvgeo..33.1189a%29&xid=jmeter,2,1,0,0
1374967594095,2,HTTP Request,200,ThreadGroup 1-3,text,true,457,4,4,http://adsate:9002/solr/select?q=identifier%3A%281977sval....3..220k+AND+1970apj...159..379r%29&xid=jmeter,2,1,0,0
1374967594101,3,HTTP Request,200,ThreadGroup 1-4,text,true,447,4,4,http://adsate:9002/solr/select?q=identifier%3A%281979georl...6..585i+AND+1112.5277%29&xid=jmeter,3,1,0,0
1374967594111,7,HTTP Request,200,ThreadGroup 1-3,text,true,77410,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nsfast%29&xid=jmeter,7,1,0,0
1374967594112,9,HTTP Request,200,ThreadGroup 1-4,text,true,77410,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nsfast%29&xid=jmeter,7,1,0,0
1374967594107,27,HTTP Request,200,ThreadGroup 1-1,text,true,759991,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasagsfc%29&xid=jmeter,4,1,0,0
1374967594104,22,HTTP Request,200,ThreadGroup 1-2,text,true,759991,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasagsfc%29&xid=jmeter,4,1,0,0
1374967594187,7,HTTP Request,200,ThreadGroup 1-2,text,true,101245,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasa%29&xid=jmeter,6,1,0,0
1374967594145,22,HTTP Request,200,ThreadGroup 1-4,text,true,617290,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasagsfc+AND+nasagsfc%29&xid=jmeter,5,1,0,0
1374967594145,16,HTTP Request,200,ThreadGroup 1-3,text,true,617290,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasagsfc+AND+nasagsfc%29&xid=jmeter,5,1,0,0
1374967594203,11,HTTP Request,200,ThreadGroup 1-2,text,true,101245,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasa%29&xid=jmeter,8,1,0,0
1374967594186,19,HTTP Request,200,ThreadGroup 1-1,text,true,400399,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasa+AND+nasahq%29&xid=jmeter,6,1,0,0
1374967594227,15,HTTP Request,200,ThreadGroup 1-3,text,true,310036,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasahq+AND+nasagsfc%29&xid=jmeter,5,1,0,0
1374967594226,10,HTTP Request,200,ThreadGroup 1-4,text,true,342344,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasa+AND+nasagsfc%29&xid=jmeter,4,1,0,0
1374967594245,13,HTTP Request,200,ThreadGroup 1-1,text,true,208053,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasa+AND+nasa%29&xid=jmeter,7,1,0,0
1374967594233,21,HTTP Request,200,ThreadGroup 1-2,text,true,759991,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasagsfc+AND+nsfast%29&xid=jmeter,4,1,0,0
1374967594280,10,HTTP Request,200,ThreadGroup 1-1,text,true,342344,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasagsfc+AND+nasa%29&xid=jmeter,5,1,0,0
1374967594277,10,HTTP Request,200,ThreadGroup 1-4,text,true,342344,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasagsfc+AND+nasa%29&xid=jmeter,4,1,0,0
1374967594273,25,HTTP Request,200,ThreadGroup 1-3,text,true,613250,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasahq+AND+nsfast%29&xid=jmeter,5,1,0,0
1374967594294,37,HTTP Request,200,ThreadGroup 1-2,text,true,613250,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasahq%29&xid=jmeter,21,1,0,0
1374967594375,3,HTTP Request,400,ThreadGroup 1-2,text,false,826,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FK.%2C%2FK.+AND+0%2FMk%2C%29&xid=jmeter,3,1,1,0
1374967594383,2,HTTP Request,400,ThreadGroup 1-2,text,false,888,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FNguyen-Q-Rieu%2C%2FNguyen-Q-Rieu+AND+0%2FTruong-Bach%2C%29&xid=jmeter,2,1,1,0
1374967594344,14,HTTP Request,200,ThreadGroup 1-3,text,true,400399,4,4,http://adsate:9002/solr/select?q=grant%3A%28nasahq+AND+nasa%29&xid=jmeter,12,1,0,0
1374967594325,20,HTTP Request,200,ThreadGroup 1-1,text,true,613250,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasahq%29&xid=jmeter,5,1,0,0
1374967594393,2,HTTP Request,400,ThreadGroup 1-2,text,false,848,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FX.%2C%2FX.+AND+0%2FFazal-E-Aleem%2C%29&xid=jmeter,2,1,1,0
1374967594397,2,HTTP Request,400,ThreadGroup 1-1,text,false,880,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FHarish-Chandra%2C%2FHarish-Chandra+AND+0%2FErman%2C%29&xid=jmeter,2,1,1,0
1374967594394,2,HTTP Request,400,ThreadGroup 1-3,text,false,874,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FGay-Lussac%2C%2FGay-Lussac+AND+0%2FKamaluddin%2C%29&xid=jmeter,2,1,1,0
1374967594402,2,HTTP Request,400,ThreadGroup 1-2,text,false,864,4,4,http://adsate:9002/solr/select?q=first_author_facet_hier%3A%281%2FQuetelet%2C%2FQuetelet+AND+0%2FBecquerel%2C%29&xid=jmeter,2,1,1,0
1374967594336,35,HTTP Request,200,ThreadGroup 1-4,text,true,613250,4,4,http://adsate:9002/solr/select?q=grant%3A%28nsfast+AND+nasahq%29&xid=jmeter,6,1,0,0
1374967594410,20,HTTP Request,200,ThreadGroup 1-1,text,true,43231,4,4,http://adsate:9002/solr/select?q=title%3A%28simulations+AND+transport%29&xid=jmeter,19,1,0,0
1374967594412,17,HTTP Request,200,ThreadGroup 1-3,text,true,45052,4,4,http://adsate:9002/solr/select?q=title%3A%28n+AND+structure%29&xid=jmeter,16,1,0,0
1374967594415,20,HTTP Request,200,ThreadGroup 1-2,text,true,157529,4,4,http://adsate:9002/solr/select?q=title%3A%28formation+AND+induced%29&xid=jmeter,12,1,0,0
1374967594417,17,HTTP Request,200,ThreadGroup 1-4,text,true,114360,4,4,http://adsate:9002/solr/select?q=title%3A%28synthesis+AND+system%29&xid=jmeter,11,1,0,0
1374967594438,11,HTTP Request,200,ThreadGroup 1-1,text,true,97981,4,4,http://adsate:9002/solr/select?q=title%3A%28evidence+AND+band%29&xid=jmeter,8,1,0,0
1374967594449,13,HTTP Request,200,ThreadGroup 1-4,text,true,97305,4,4,http://adsate:9002/solr/select?q=title%3A%28line+AND+induced%29&xid=jmeter,10,1,0,0
1374967594446,13,HTTP Request,200,ThreadGroup 1-2,text,true,54116,4,4,http://adsate:9002/solr/select?q=title%3A%28spectra+AND+radiation%29&xid=jmeter,13,1,0,0
1374967594441,14,HTTP Request,200,ThreadGroup 1-3,text,true,179168,4,4,http://adsate:9002/solr/select?q=title%3A%28galaxies+AND+ray%29&xid=jmeter,10,1,0,0
1374967594469,11,HTTP Request,200,ThreadGroup 1-1,text,true,47713,4,4,http://adsate:9002/solr/select?q=title%3A%28gaas+AND+time%29&xid=jmeter,9,1,0,0
1374967594471,10,HTTP Request,200,ThreadGroup 1-4,text,true,28326,4,4,http://adsate:9002/solr/select?q=title%3A%28multi+AND+large%29&xid=jmeter,9,1,0,0
1374967594475,19,HTTP Request,200,ThreadGroup 1-3,text,true,38370,4,4,http://adsate:9002/solr/select?q=title%3A%28technique+AND+wave%29&xid=jmeter,18,1,0,0
1374967594474,12,HTTP Request,200,ThreadGroup 1-2,text,true,104839,4,4,http://adsate:9002/solr/select?q=title%3A%28low+AND+k%29&xid=jmeter,11,1,0,0
1374967594492,9,HTTP Request,200,ThreadGroup 1-4,text,true,97361,4,4,http://adsate:9002/solr/select?q=title%3A%28dependence+AND+science%29&xid=jmeter,8,1,0,0
1374967594491,10,HTTP Request,200,ThreadGroup 1-1,text,true,47171,4,4,http://adsate:9002/solr/select?q=title%3A%28double+AND+cell%29&xid=jmeter,9,1,0,0
1374967594506,28,HTTP Request,200,ThreadGroup 1-2,text,true,52205,4,4,http://adsate:9002/solr/select?q=title%3A%28xray+AND+book%29&xid=jmeter,22,1,0,0
1374967594515,23,HTTP Request,200,ThreadGroup 1-1,text,true,68450,4,4,http://adsate:9002/solr/select?q=title%3A%28determination+AND+boundary%29&xid=jmeter,20,1,0,0
1374967594504,38,HTTP Request,200,ThreadGroup 1-3,text,true,155259,4,4,http://adsate:9002/solr/select?q=title%3A%28three+AND+studies%29&xid=jmeter,33,1,0,0
1374967594514,15,HTTP Request,200,ThreadGroup 1-4,text,true,226548,4,4,http://adsate:9002/solr/select?q=title%3A%28processes+AND+type%29&xid=jmeter,10,1,0,0
1374967594550,12,HTTP Request,200,ThreadGroup 1-1,text,true,94006,4,4,http://adsate:9002/solr/select?q=title%3A%28k+AND+matter%29&xid=jmeter,8,1,0,0
1374967594566,6,HTTP Request,200,ThreadGroup 1-3,text,true,416,4,4,http://adsate:9002/solr/select?q=page%3A%2875+AND+5%29&xid=jmeter,6,1,0,0
1374967594546,15,HTTP Request,200,ThreadGroup 1-2,text,true,151782,4,4,http://adsate:9002/solr/select?q=title%3A%28function+AND+matter%29&xid=jmeter,11,1,0,0
1374967594568,6,HTTP Request,200,ThreadGroup 1-4,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%28109+AND+27%29&xid=jmeter,6,1,0,0
1374967594578,6,HTTP Request,200,ThreadGroup 1-1,text,true,416,4,4,http://adsate:9002/solr/select?q=page%3A%285+AND+83%29&xid=jmeter,6,1,0,0
1374967594581,5,HTTP Request,200,ThreadGroup 1-3,text,true,419,4,4,http://adsate:9002/solr/select?q=page%3A%28137+AND+121%29&xid=jmeter,5,1,0,0
1374967594585,6,HTTP Request,200,ThreadGroup 1-2,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%28129+AND+77%29&xid=jmeter,6,1,0,0
1374967594592,4,HTTP Request,200,ThreadGroup 1-1,text,true,416,4,4,http://adsate:9002/solr/select?q=page%3A%2851+AND+6%29&xid=jmeter,4,1,0,0
1374967594586,6,HTTP Request,200,ThreadGroup 1-4,text,true,417,4,4,http://adsate:9002/solr/select?q=page%3A%2859+AND+91%29&xid=jmeter,6,1,0,0
1374967594598,5,HTTP Request,200,ThreadGroup 1-2,text,true,416,4,4,http://adsate:9002/solr/select?q=page%3A%283+AND+63%29&xid=jmeter,5,1,0,0
1374967594595,4,HTTP Request,200,ThreadGroup 1-3,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%2841+AND+135%29&xid=jmeter,4,1,0,0
1374967594602,5,HTTP Request,200,ThreadGroup 1-1,text,true,417,4,4,http://adsate:9002/solr/select?q=page%3A%2813+AND+23%29&xid=jmeter,5,1,0,0
1374967594606,5,HTTP Request,200,ThreadGroup 1-4,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%28177+AND+67%29&xid=jmeter,5,1,0,0
1374967594608,6,HTTP Request,200,ThreadGroup 1-2,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%2815+AND+109%29&xid=jmeter,6,1,0,0
1374967594609,4,HTTP Request,200,ThreadGroup 1-3,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%28117+AND+73%29&xid=jmeter,4,1,0,0
1374967594615,5,HTTP Request,200,ThreadGroup 1-4,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%2849+AND+157%29&xid=jmeter,5,1,0,0
1374967594612,4,HTTP Request,200,ThreadGroup 1-1,text,true,419,4,4,http://adsate:9002/solr/select?q=page%3A%28161+AND+145%29&xid=jmeter,4,1,0,0
1374967594623,4,HTTP Request,200,ThreadGroup 1-3,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%2875+AND+115%29&xid=jmeter,4,1,0,0
1374967594621,4,HTTP Request,200,ThreadGroup 1-2,text,true,417,4,4,http://adsate:9002/solr/select?q=page%3A%2829+AND+83%29&xid=jmeter,4,1,0,0
1374967594627,4,HTTP Request,200,ThreadGroup 1-4,text,true,416,4,4,http://adsate:9002/solr/select?q=page%3A%283+AND+27%29&xid=jmeter,4,1,0,0
1374967594627,4,HTTP Request,200,ThreadGroup 1-1,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%28157+AND+21%29&xid=jmeter,4,1,0,0
1374967594635,3,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%282011arxiv1104.2396k+AND+1912jgr....17..149t%29&xid=jmeter,3,1,0,0
1374967594633,6,HTTP Request,200,ThreadGroup 1-3,text,true,418,4,4,http://adsate:9002/solr/select?q=page%3A%2817+AND+157%29&xid=jmeter,6,1,0,0
1374967594644,2,HTTP Request,200,ThreadGroup 1-4,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281908jgr....13...83.+AND+1851an.....31..301p%29&xid=jmeter,2,1,0,0
1374967594644,2,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281893sidm...12..923c+AND+1864an.....61...33k%29&xid=jmeter,2,1,0,0
1374967594652,2,HTTP Request,200,ThreadGroup 1-4,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281922jgr....27...86.+AND+1905an....167....5p%29&xid=jmeter,2,1,0,0
1374967594644,3,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281924jgr....29..187m+AND+2011arxiv1108.2588t%29&xid=jmeter,3,1,0,0
1374967594648,2,HTTP Request,200,ThreadGroup 1-3,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281823an......1..167o+AND+1873an.....80..319w%29&xid=jmeter,2,1,0,0
1374967594657,2,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%282011arxiv1105.4166l+AND+1920jgr....25..110c%29&xid=jmeter,2,1,0,0
1374967594661,2,HTTP Request,200,ThreadGroup 1-4,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281890an....123..189b+AND+1846an.....23..255d%29&xid=jmeter,2,1,0,0
1374967594662,2,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281907an....173...83l+AND+1905jgr....10..190w%29&xid=jmeter,2,1,0,0
1374967594667,2,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%282003hep.th....3252b+AND+1922jgr....27..101m%29&xid=jmeter,2,1,0,0
1374967594674,2,HTTP Request,200,ThreadGroup 1-4,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281884an....107...29s+AND+1847an.....25...83a%29&xid=jmeter,2,1,0,0
1374967594678,2,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281862an.....56...51s+AND+1857an.....45...13r%29&xid=jmeter,2,1,0,0
1374967594674,2,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281851an.....31..175.+AND+1890qb4.h33v24.....%29&xid=jmeter,2,1,0,0
1374967594665,2,HTTP Request,200,ThreadGroup 1-3,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281924jgr....29..109s+AND+1857an.....47..301p%29&xid=jmeter,2,1,0,0
1374967594685,3,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281903jgr.....8..152.+AND+1980georl...9..147d%29&xid=jmeter,3,1,0,0
1374967594688,2,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281925jgr....30...30j+AND+2012arxiv1206.6000z%29&xid=jmeter,2,1,0,0
1374967594688,2,HTTP Request,200,ThreadGroup 1-3,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281856an.....42..215r+AND+1916jgr....21..149v%29&xid=jmeter,2,1,0,0
1374967594682,2,HTTP Request,200,ThreadGroup 1-4,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281890an....123...45b+AND+1917jgr....22...87c%29&xid=jmeter,2,1,0,0
1374967594692,10,HTTP Request,200,ThreadGroup 1-1,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%281881an.....98..257j+AND+2003astro.ph..4271c%29&xid=jmeter,10,1,0,0
1374967594699,4,HTTP Request,200,ThreadGroup 1-2,text,true,464,4,4,http://adsate:9002/solr/select?q=alternate_bibcode%3A%282012arxiv1210.7951e+AND+1884an....107..273s%29&xid=jmeter,4,1,0,0
1374967594705,3,HTTP Request,200,ThreadGroup 1-4,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%281198510+AND+1965586%29&xid=jmeter,3,1,0,0
1374967594702,3,HTTP Request,200,ThreadGroup 1-3,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%281238126+AND+1858546%29&xid=jmeter,3,1,0,0
1374967594712,5,HTTP Request,200,ThreadGroup 1-1,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%281326981+AND+2601157%29&xid=jmeter,5,1,0,0
1374967594712,2,HTTP Request,200,ThreadGroup 1-2,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%282590028+AND+1156564%29&xid=jmeter,2,1,0,0
1374967594717,2,HTTP Request,200,ThreadGroup 1-4,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%282569814+AND+2547906%29&xid=jmeter,2,1,0,0
1374967594726,2,HTTP Request,200,ThreadGroup 1-1,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%282513560+AND+2129539%29&xid=jmeter,2,1,0,0
1374967594726,2,HTTP Request,200,ThreadGroup 1-2,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%282590263+AND+2604193%29&xid=jmeter,2,1,0,0
1374967594729,2,HTTP Request,200,ThreadGroup 1-4,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%281966996+AND+2089994%29&xid=jmeter,2,1,0,0
1374967594723,3,HTTP Request,200,ThreadGroup 1-3,text,true,425,4,4,http://adsate:9002/solr/select?q=id%3A%282007627+AND+1375007%29&xid=jmeter,3,1,0,0
