Elapsed time,HTTP Request
19:27:40.0,706.3333333333334
19:27:50.0,717.9069767441862
19:28:00.0,723.9565217391304
19:28:10.0,767.1578947368423
19:28:20.0,739.1875
19:28:30.0,738.9125
19:28:40.0,860.9411764705883
