Elapsed time,HTTP Request
19:21:20.0,5.862745098039215
19:21:30.0,11.383333333333338
19:21:40.0,11.796851574212894
19:21:50.0,14.547550432276651
19:22:00.0,13.633204633204631
19:22:10.0,14.68628678772699
19:22:20.0,15.052546483427642
